"","FP","tip.label","verbatim_name"
"1",12.2229396506308,"Nothura_maculosa","Nothura maculosa"
"2",12.2229396506308,"Nothura_minor","Nothura minor"
"3",10.1962421747308,"Nothura_darwinii","Nothura darwinii"
"4",10.1962421747308,"Nothura_boraquira","Nothura boraquira"
"5",13.0505757990308,"Nothura_chacoensis","Nothura chacoensis"
"6",15.1850508162975,"Nothoprocta_perdicaria","Nothoprocta perdicaria"
"7",14.8073530267475,"Nothoprocta_ornata","Nothoprocta ornata"
"8",14.8073530267475,"Nothoprocta_pentlandii","Nothoprocta pentlandii"
"9",16.0503905742975,"Nothoprocta_curvirostris","Nothoprocta curvirostris"
"10",11.5693180222975,"Nothoprocta_cinerascens","Nothoprocta cinerascens"
"11",11.5693180222975,"Nothoprocta_taczanowskii","Nothoprocta taczanowskii"
"12",13.9356315206308,"Rhynchotus_maculicollis","Rhynchotus maculicollis"
"13",13.9356315206308,"Rhynchotus_rufescens","Rhynchotus rufescens"
"14",30.2861516253385,"Tinamotis_pentlandii","Tinamotis pentlandii"
"15",30.2861516253385,"Tinamotis_ingoufi","Tinamotis ingoufi"
"16",32.3119585203385,"Taoniscus_nanus","Taoniscus nanus"
"17",20.1298454483385,"Eudromia_formosa","Eudromia formosa"
"18",20.1298454483385,"Eudromia_elegans","Eudromia elegans"
"19",14.898584690064,"Nothocercus_bonapartei","Nothocercus bonapartei"
"20",13.932347918564,"Nothocercus_nigrocapillus","Nothocercus nigrocapillus"
"21",13.932347918564,"Nothocercus_julius","Nothocercus julius"
"22",16.591528491964,"Tinamus_osgoodi","Tinamus osgoodi"
"23",16.591528491964,"Tinamus_guttatus","Tinamus guttatus"
"24",11.925594868564,"Tinamus_major","Tinamus major"
"25",11.925594868564,"Tinamus_solitarius","Tinamus solitarius"
"26",21.634081947964,"Tinamus_tao","Tinamus tao"
"27",34.9191906287933,"Crypturellus_atrocapillus","Crypturellus atrocapillus"
"28",18.9365982030933,"Crypturellus_erythropus","Crypturellus erythropus"
"29",12.8636981580933,"Crypturellus_soui","Crypturellus soui"
"30",12.8636981580933,"Crypturellus_boucardi","Crypturellus boucardi"
"31",20.0534350190933,"Crypturellus_noctivagus","Crypturellus noctivagus"
"32",20.0534350190933,"Crypturellus_bartletti","Crypturellus bartletti"
"33",20.50860991896,"Crypturellus_kerriae","Crypturellus kerriae"
"34",20.50860991896,"Crypturellus_cinereus","Crypturellus cinereus"
"35",23.57458785396,"Crypturellus_undulatus","Crypturellus undulatus"
"36",16.4908269448933,"Crypturellus_variegatus","Crypturellus variegatus"
"37",16.4908269448933,"Crypturellus_strigulosus","Crypturellus strigulosus"
"38",20.0107740762252,"Crypturellus_cinnamomeus","Crypturellus cinnamomeus"
"39",12.5526262466252,"Crypturellus_obsoletus","Crypturellus obsoletus"
"40",12.5526262466252,"Crypturellus_ptaritepui","Crypturellus ptaritepui"
"41",14.2399451776252,"Crypturellus_duidae","Crypturellus duidae"
"42",14.2399451776252,"Crypturellus_tataupa","Crypturellus tataupa"
"43",10.2282492533918,"Crypturellus_brevirostris","Crypturellus brevirostris"
"44",10.1137471612418,"Crypturellus_transfasciatus","Crypturellus transfasciatus"
"45",10.1137471612418,"Crypturellus_parvirostris","Crypturellus parvirostris"
"46",19.5180845299331,"Crypturellus_berlepschi","Crypturellus berlepschi"
"47",19.5180845299331,"Crypturellus_casiquiare","Crypturellus casiquiare"
"48",13.4935601653977,"Apteryx_mantelli","Apteryx mantelli"
"49",13.4935601653977,"Apteryx_australis","Apteryx australis"
"50",15.3349535648977,"Apteryx_owenii","Apteryx owenii"
"51",15.3349535648977,"Apteryx_haastii","Apteryx haastii"
"52",20.3495527613977,"Dromaius_novaehollandiae","Dromaius novaehollandiae"
"53",15.4037453892311,"Casuarius_bennetti","Casuarius bennetti"
"54",15.4037453892311,"Casuarius_casuarius","Casuarius casuarius"
"55",17.5185824987311,"Casuarius_unappendiculatus","Casuarius unappendiculatus"
"56",25.5529230082727,"Rhea_americana","Rhea americana"
"57",25.5529230082727,"Rhea_pennata","Rhea pennata"
"58",52.7663521462727,"Struthio_camelus","Struthio camelus"
"59",14.0943322118387,"Philortyx_fasciatus","Philortyx fasciatus"
"60",11.8673611250053,"Dendrortyx_leucophrys","Dendrortyx leucophrys"
"61",11.8673611250053,"Dendrortyx_macroura","Dendrortyx macroura"
"62",13.2427063855053,"Dendrortyx_barbatus","Dendrortyx barbatus"
"63",17.0800966301197,"Odontophorus_erythrops","Odontophorus erythrops"
"64",6.57021970019911,"Odontophorus_gujanensis","Odontophorus gujanensis"
"65",6.57021970019911,"Odontophorus_capueira","Odontophorus capueira"
"66",7.39752270969911,"Odontophorus_leucolaemus","Odontophorus leucolaemus"
"67",8.56659009236577,"Odontophorus_columbianus","Odontophorus columbianus"
"68",12.0628940255324,"Odontophorus_guttatus","Odontophorus guttatus"
"69",7.24090746503244,"Odontophorus_stellatus","Odontophorus stellatus"
"70",7.24090746503244,"Odontophorus_speciosus","Odontophorus speciosus"
"71",15.4577812315086,"Odontophorus_balliviani","Odontophorus balliviani"
"72",15.4577812315086,"Odontophorus_dialeucos","Odontophorus dialeucos"
"73",8.18148554486974,"Odontophorus_melanonotus","Odontophorus melanonotus"
"74",6.73900651815308,"Odontophorus_strophium","Odontophorus strophium"
"75",6.73900651815308,"Odontophorus_melanotis","Odontophorus melanotis"
"76",7.21709471420308,"Odontophorus_atrifrons","Odontophorus atrifrons"
"77",17.9471263993626,"Odontophorus_hyperythrus","Odontophorus hyperythrus"
"78",9.61647161012927,"Rhynchortyx_cinctus","Rhynchortyx cinctus"
"79",8.40576205212927,"Dactylortyx_thoracicus","Dactylortyx thoracicus"
"80",7.06549466642927,"Cyrtonyx_montezumae","Cyrtonyx montezumae"
"81",7.06549466642927,"Cyrtonyx_ocellatus","Cyrtonyx ocellatus"
"82",18.7317152955474,"Oreortyx_pictus","Oreortyx pictus"
"83",10.8136936700474,"Colinus_nigrogularis","Colinus nigrogularis"
"84",10.8136936700474,"Colinus_leucopogon","Colinus leucopogon"
"85",8.2935602105474,"Colinus_virginianus","Colinus virginianus"
"86",8.2935602105474,"Colinus_cristatus","Colinus cristatus"
"87",8.5538531505474,"Callipepla_squamata","Callipepla squamata"
"88",8.5538531505474,"Callipepla_douglasii","Callipepla douglasii"
"89",7.07513570804739,"Callipepla_californica","Callipepla californica"
"90",7.07513570804739,"Callipepla_gambelii","Callipepla gambelii"
"91",34.2777960175887,"Ptilopachus_petrosus","Ptilopachus petrosus"
"92",4.13860824117268,"Francolinus_erckelii","Francolinus erckelii"
"93",4.13860824117268,"Francolinus_icterorhynchus","Francolinus icterorhynchus"
"94",4.58524414532268,"Francolinus_castaneicollis","Francolinus castaneicollis"
"95",3.92973921938935,"Francolinus_swainsonii","Francolinus swainsonii"
"96",3.92973921938935,"Francolinus_leucoscepus","Francolinus leucoscepus"
"97",3.58925828888935,"Francolinus_clappertoni","Francolinus clappertoni"
"98",3.58925828888935,"Francolinus_afer","Francolinus afer"
"99",3.72681497347101,"Francolinus_bicalcaratus","Francolinus bicalcaratus"
"100",3.72681497347101,"Francolinus_squamatus","Francolinus squamatus"
"101",4.29406697697102,"Francolinus_ahantensis","Francolinus ahantensis"
"102",4.92600948020435,"Francolinus_swierstrai","Francolinus swierstrai"
"103",3.96667549416435,"Francolinus_griseostriatus","Francolinus griseostriatus"
"104",3.09789539472601,"Francolinus_harwoodi","Francolinus harwoodi"
"105",2.89391387022601,"Francolinus_natalensis","Francolinus natalensis"
"106",2.89391387022601,"Francolinus_hildebrandti","Francolinus hildebrandti"
"107",3.10790419553935,"Francolinus_nobilis","Francolinus nobilis"
"108",3.26111422691435,"Francolinus_adspersus","Francolinus adspersus"
"109",3.26111422691435,"Francolinus_capensis","Francolinus capensis"
"110",3.66096664476435,"Francolinus_camerunensis","Francolinus camerunensis"
"111",3.21156374785935,"Francolinus_hartlaubi","Francolinus hartlaubi"
"112",3.21156374785935,"Francolinus_rufopictus","Francolinus rufopictus"
"113",3.32792125933935,"Francolinus_ochropectus","Francolinus ochropectus"
"114",3.32792125933935,"Francolinus_jacksoni","Francolinus jacksoni"
"115",10.5919252651995,"Ammoperdix_heyi","Ammoperdix heyi"
"116",10.5919252651995,"Ammoperdix_griseogularis","Ammoperdix griseogularis"
"117",5.39111004419949,"Perdicula_asiatica","Perdicula asiatica"
"118",5.39111004419949,"Perdicula_argoondah","Perdicula argoondah"
"119",6.15874303019949,"Perdicula_erythrorhyncha","Perdicula erythrorhyncha"
"120",8.59259127219949,"Perdicula_manipurensis","Perdicula manipurensis"
"121",5.39656905649547,"Tetraogallus_caucasicus","Tetraogallus caucasicus"
"122",4.90613437129547,"Tetraogallus_himalayensis","Tetraogallus himalayensis"
"123",4.55490529804547,"Tetraogallus_caspius","Tetraogallus caspius"
"124",4.55490529804547,"Tetraogallus_altaicus","Tetraogallus altaicus"
"125",7.03087677599547,"Tetraogallus_tibetanus","Tetraogallus tibetanus"
"126",9.15185511113833,"Alectoris_melanocephala","Alectoris melanocephala"
"127",5.88513939123833,"Alectoris_graeca","Alectoris graeca"
"128",5.05742780248833,"Alectoris_magna","Alectoris magna"
"129",4.55599128524833,"Alectoris_rufa","Alectoris rufa"
"130",4.55599128524833,"Alectoris_chukar","Alectoris chukar"
"131",5.04676370124833,"Alectoris_philbyi","Alectoris philbyi"
"132",8.27808415463833,"Alectoris_barbara","Alectoris barbara"
"133",5.45137518958877,"Coturnix_delegorguei","Coturnix delegorguei"
"134",5.45137518958877,"Coturnix_coromandelica","Coturnix coromandelica"
"135",4.80511493548877,"Margaroperdix_madagascariensis","Margaroperdix madagascariensis"
"136",4.80511493548877,"Anurophasis_monorthonyx","Anurophasis monorthonyx"
"137",8.07027454783877,"Coturnix_pectoralis","Coturnix pectoralis"
"138",5.37449349363877,"Coturnix_japonica","Coturnix japonica"
"139",5.37449349363877,"Coturnix_coturnix","Coturnix coturnix"
"140",9.69266008355306,"Coturnix_ypsilophora","Coturnix ypsilophora"
"141",9.69266008355306,"Coturnix_chinensis","Coturnix chinensis"
"142",5.63518054111735,"Galloperdix_bicalcarata","Galloperdix bicalcarata"
"143",5.63518054111735,"Galloperdix_lunulata","Galloperdix lunulata"
"144",5.74172321991735,"Galloperdix_spadicea","Galloperdix spadicea"
