scientificName
Aramus guarauna
Grus canadensis
Grus japonensis
Grus americana
Grus monacha
Grus nigricollis
Grus grus
Grus antigone
Grus rubicunda
Grus vipio
Grus paradisea
Grus virgo
Grus carunculatus
Grus leucogeranus
Balearica regulorum
Balearica pavonina
Chlamydotis undulata
Otis tarda
Eupodotis humilis
Tetrax tetrax
Eupodotis savilei
Eupodotis gindiana
Eupodotis ruficrista
Eupodotis hartlaubii
Eupodotis melanogaster
Eupodotis afra
Eupodotis afraoides
Eupodotis senegalensis
Eupodotis caerulescens
Eupodotis rueppellii
Eupodotis vigorsii
Neotis nuba
Neotis heuglinii
Ardeotis nigriceps
Ardeotis australis
Ardeotis kori
Ardeotis arabs
Neotis ludwigii
Neotis denhami
Houbaropsis bengalensis
Sypheotides indicus
Carpococcyx viridis
Carpococcyx radiatus
Carpococcyx renauldi
Coua verreauxi
Coua cristata
Coua caerulea
Coua gigas
Coua serriana
Coua reynaudii
Coua cursor
Coua coquereli
Coua ruficeps
Chrysococcyx osculans
Chrysococcyx meyeri
Chrysococcyx minutillus
Chrysococcyx lucidus
Chrysococcyx basalis
Chrysococcyx ruficollis
Chrysococcyx crassirostris
Chrysococcyx flavigularis
Chrysococcyx cupreus
Chrysococcyx caprius
Chrysococcyx klaas
Chrysococcyx russatus
Chrysococcyx xanthorhynchus
Chrysococcyx maculatus
Rhamphomantis megarhynchus
Caliechthrus leucolophus
Cuculus optatus
Cuculus pallidus
Cacomantis variolosus
Cacomantis merulinus
Cacomantis castaneiventris
Cacomantis flabelliformis
Cacomantis heinrichi
Cacomantis sonneratii
Cacomantis sepulcralis
Cacomantis passerinus
Cuculus varius
Cuculus sparverioides
Cuculus fugax
Cuculus solitarius
Cuculus canorus
Cuculus vagans
Cuculus saturatus
Cuculus rochii
Cuculus gularis
Cuculus micropterus
Cuculus lepidus
Cuculus crassirostris
Cuculus poliocephalus
Cuculus clamosus
Cercococcyx mechowi
Cercococcyx olivinus
Cercococcyx montanus
Surniculus lugubris
Surniculus velutinus
Eudynamys taitensis
Eudynamys melanorhynchus
Eudynamys scolopaceus
Microdynamis parva
Eudynamys orientalis
Scythrops novaehollandiae
Pachycoccyx audeberti
Ceuthmochares aereus
Clamator glandarius
Clamator coromandus
Clamator jacobinus
Clamator levaillantii
Phaenicophaeus javanicus
Phaenicophaeus leschenaultii
Phaenicophaeus curvirostris
Phaenicophaeus sumatranus
Phaenicophaeus viridirostris
Phaenicophaeus tristis
Phaenicophaeus diardi
Phaenicophaeus pyrrhocephalus
Phaenicophaeus cumingi
Phaenicophaeus superciliosus
Phaenicophaeus calyorhynchus
Coccycua cinerea
Coccycua pumila
Coccycua minuta
Piaya melanogaster
Coccyzus vetula
Coccyzus merlini
Coccyzus longirostris
Coccyzus vieilloti
Coccyzus rufigularis
Coccyzus pluvialis
Coccyzus minor
Coccyzus ferrugineus
Piaya cayana
Coccyzus lansbergi
Coccyzus euleri
Coccyzus americanus
Coccyzus melacoryphus
Coccyzus erythropthalmus
Phaenicophaeus chlorophaeus
Centropus unirufus
Centropus monachus
Centropus cupreicaudus
Centropus superciliosus
Centropus senegalensis
Centropus leucogaster
Centropus anselli
Centropus toulou
Centropus bengalensis
Centropus viridis
Centropus grillii
Centropus violaceus
Centropus andamanensis
Centropus bernsteini
Centropus phasianinus
Centropus goliath
Centropus sinensis
Centropus nigrorufus
Centropus celebensis
Centropus melanops
Centropus steerii
Centropus spilopterus
Centropus rectunguis
Centropus chlororhynchus
Centropus chalybeus
Centropus menbeki
Centropus ateralbus
Centropus milo
Tapera naevia
Dromococcyx phasianellus
Dromococcyx pavoninus
Morococcyx erythropygus
Neomorphus squamiger
Neomorphus radiolosus
Neomorphus geoffroyi
Neomorphus rufipennis
Neomorphus pucheranii
Geococcyx californianus
Geococcyx velox
Crotophaga major
Crotophaga sulcirostris
Crotophaga ani
Guira guira
Corythaeola cristata
Crinifer zonurus
Crinifer piscator
Corythaixoides concolor
Corythaixoides personatus
Corythaixoides leucogaster
Tauraco persa
Musophaga violacea
Musophaga rossae
Tauraco macrorhynchus
Tauraco leucolophus
Tauraco erythrolophus
Tauraco bannermani
Tauraco leucotis
Tauraco ruspolii
Tauraco hartlaubi
Tauraco schalowi
Tauraco schuetti
Tauraco corythaix
Tauraco livingstonii
Tauraco fischeri
Tauraco porphyreolophus
Ruwenzorornis johnstoni
Gavia stellata
Gavia pacifica
Gavia immer
Gavia adamsii
Gavia arctica
Fregetta grallaria
Fregetta tropica
Nesofregetta fuliginosa
Garrodia nereis
Pelagodroma marina
Oceanites oceanicus
Oceanites gracilis
Oceanites maorianus
Phoebetria palpebrata
Phoebetria fusca
Thalassarche bulleri
Thalassarche cauta
Diomedea exulans
Thalassarche steadi
Thalassarche salvini
Thalassarche eremita
Thalassarche carteri
Thalassarche chlororhynchos
Thalassarche chrysostoma
Thalassarche impavida
Thalassarche melanophrys
Diomedea sanfordi
Diomedea epomophora
Diomedea dabbenena
Diomedea amsterdamensis
Diomedea antipodensis
Phoebastria albatrus
Phoebastria immutabilis
Phoebastria nigripes
Phoebastria irrorata
Fulmarus glacialis
Fulmarus glacialoides
Macronectes halli
Macronectes giganteus
Pagodroma nivea
Thalassoica antarctica
Daption capense
Bulweria bulwerii
Bulweria fallax
Halobaena caerulea
Pachyptila salvini
Pachyptila crassirostris
Pachyptila desolata
Pachyptila vittata
Pachyptila turtur
Pachyptila belcheri
Procellaria cinerea
Procellaria conspicillata
Procellaria aequinoctialis
Procellaria westlandica
Procellaria parkinsoni
Calonectris leucomelas
Calonectris diomedea
Calonectris edwardsii
Puffinus opisthomelas
Pseudobulweria aterrima
Puffinus newelli
Puffinus lherminieri
Puffinus assimilis
Puffinus puffinus
Puffinus auricularis
Puffinus mauretanicus
Puffinus yelkouan
Puffinus gavia
Puffinus huttoni
Puffinus nativitatis
Puffinus bulleri
Puffinus pacificus
Puffinus griseus
Pseudobulweria becki
Puffinus heinrothi
Puffinus gravis
Puffinus creatopus
Puffinus carneipes
Puffinus tenuirostris
Pseudobulweria macgillivrayi
Pseudobulweria rostrata
Pterodroma incerta
Pterodroma magentae
Pterodroma macroptera
Pterodroma lessonii
Pterodroma caribbaea
Pterodroma feae
Pterodroma madeira
Pterodroma hasitata
Pterodroma cahow
Pterodroma ultima
Pterodroma mollis
Pterodroma atrata
Pterodroma defilippiana
Pterodroma solandri
Pterodroma nigripennis
Pterodroma axillaris
Pterodroma pycrofti
Pterodroma sandwichensis
Pterodroma phaeopygia
Pterodroma baraui
Pterodroma externa
Pterodroma cervicalis
Pterodroma inexpectata
Pterodroma brevipes
Pterodroma alba
Pterodroma arminjoniana
Pterodroma neglecta
Pterodroma leucoptera
Pterodroma heraldica
Pterodroma longirostris
Pterodroma cookii
Pterodroma hypoleuca
Lugensa brevirostris
Pelecanoides georgicus
Pelecanoides magellani
Pelecanoides urinatrix
Pelecanoides garnotii
Oceanodroma leucorhoa
Oceanodroma tristrami
Oceanodroma hornbyi
Oceanodroma homochroa
Hydrobates pelagicus
Oceanodroma monteiroi
Oceanodroma furcata
Oceanodroma markhami
Oceanodroma melania
Oceanodroma monorhis
Oceanodroma tethys
Halocyptena microsoma
Oceanodroma matsudairae
Oceanodroma castro
Spheniscus demersus
Spheniscus magellanicus
Spheniscus humboldti
Spheniscus mendiculus
Eudyptula minor
Megadyptes antipodes
Eudyptes sclateri
Eudyptes pachyrhynchus
Eudyptes robustus
Eudyptes moseleyi
Eudyptes chrysocome
Eudyptes chrysolophus
Eudyptes schlegeli
Aptenodytes forsteri
Aptenodytes patagonicus
Pygoscelis antarcticus
Pygoscelis papua
Pygoscelis adeliae
Anastomus lamelligerus
Anastomus oscitans
Leptoptilos javanicus
Leptoptilos dubius
Leptoptilos crumeniferus
Ciconia nigra
Ciconia abdimii
Ciconia episcopus
Ciconia stormi
Ciconia maguari
Ciconia ciconia
Ciconia boyciana
Mycteria americana
Mycteria ibis
Mycteria leucocephala
Mycteria cinerea
Jabiru mycteria
Ephippiorhynchus senegalensis
Ephippiorhynchus asiaticus
Theristicus melanopis
Eudocimus ruber
Eudocimus albus
Cercibis oxycerca
Theristicus caudatus
Theristicus caerulescens
Phimosus infuscatus
Plegadis ridgwayi
Plegadis falcinellus
Plegadis chihi
Geronticus calvus
Geronticus eremita
Lophotibis cristata
Platalea flavipes
Platalea alba
Platalea leucorodia
Platalea minor
Threskiornis aethiopicus
Threskiornis melanocephalus
Threskiornis bernieri
Threskiornis spinicollis
Threskiornis molucca
Pseudibis papillosa
Pseudibis davisoni
Nipponia nippon
Platalea regia
Bostrychia rara
Bostrychia carunculata
Bostrychia olivacea
Bostrychia bocagei
Bostrychia hagedash
Platalea ajaja
Mesembrinibis cayennensis
Thaumatibis gigantea
Tigriornis leucolopha
Cochlearius cochlearius
