"","verbatim_name","dataset","log_R2_1","tp1_AOO_1","tp2_AOO_1"
"106","Anthus spinoletta","Birds_Atlas_Czechia",-0.155443469816212,1857.72901003043,1590.28192141036
"107","Anthus spinoletta","Birds_atlas_EBBA",0.0518841828725303,839307.41420383,884003.681937749
"108","Anthus trivialis","Birds_Atlas_Czechia",-0.00810084601349004,81375.0125339691,80718.4689576899
"109","Anthus trivialis","Birds_atlas_EBBA",0.217646662444933,5594787.81504742,6955147.82372122
"110","Apalopteron familiare","Birds_atlas_Japan",0,919.1244284552,919.1244284552
"111","Apus apus","Birds_Atlas_Czechia",0.0147293564678972,80692.9590531526,81890.3108749582
"112","Apus apus","Birds_atlas_EBBA",0.188996023804801,6569864.1517712,7936633.38992263
"113","Apus caffer","Birds_atlas_EBBA",1.2285946746041,39599.4673381979,135288.609104621
"114","Apus nipalensis","Birds_atlas_Japan",-0.770485672987337,10151.2519180185,4697.88011014117
"115","Apus pacificus","Birds_atlas_Japan",-0.507211434932342,51440.2043094283,30975.8731750888
"116","Apus pallidus","Birds_atlas_EBBA",0.705790101494188,576132.002229393,1166924.4674185
"117","Apus unicolor","Birds_atlas_EBBA",0,7500.01691730129,7500.01691730129
"118","Aquila adalberti","Birds_atlas_EBBA",0.494218790726944,124077.951156794,203390.707592091
"119","Aquila chrysaetos","Birds_atlas_EBBA",0.309441345114237,2239870.83008794,3052190.54461812
"120","Aquila chrysaetos","Birds_Atlas_New_York",0.11777239575503,200.095352862279,225.104876863638
"121","Aquila fasciata","Birds_atlas_EBBA",-0.0511696896064867,664276.375695663,631140.564080995
"122","Aquila heliaca","Birds_atlas_EBBA",0.556955876605874,262122.583663756,457496.002753265
"123","Aquila nipalensis","Birds_atlas_EBBA",1.10977410741705,48374.2871620622,146751.7704441
"124","Aquila pomarina","Birds_Atlas_Czechia",0.0717998866340549,1872.10671276858,2011.46692184063
"125","Archilochus colubris","Birds_Atlas_New_York",0.188309831731465,87973.9516627621,106202.813248902
"126","Ardea alba","Birds_atlas_EBBA",1.51391158926623,408834.669115646,1857937.78074728
"127","Ardea alba","Birds_atlas_Japan",0.443035567727092,61757.4160763722,96182.7121773961
"128","Ardea alba","Birds_Atlas_New_York",0.535123602969968,1625.04101557868,2775.01640471309
"129","Ardea cinerea","Birds_Atlas_Czechia",0.460172085561732,33597.7524642663,53230.4850427246
"130","Ardea cinerea","Birds_atlas_EBBA",0.296752011948773,4470343.89395569,6014765.43135851
"131","Ardea cinerea","Birds_atlas_Japan",0.202492956052101,175377.808330431,214741.61348271
"132","Ardea herodias","Birds_Atlas_New_York",0.182326801301491,79146.7693341923,94976.6213053308
"133","Ardea purpurea","Birds_Atlas_Czechia",0.641375584980369,1352.72211453323,2568.94299521827
"134","Ardea purpurea","Birds_atlas_EBBA",0.368277559367427,1368971.71846099,1978496.96316043
"135","Ardea purpurea","Birds_atlas_Japan",-1.38758700231727,1872.31069608827,467.473008429077
"136","Ardeola ralloides","Birds_atlas_EBBA",0.525733013587507,464086.601470818,785094.575994574
"137","Arenaria interpres","Birds_atlas_EBBA",0.142733256014178,488983.161716697,564003.981448503
"138","Asio flammeus","Birds_Atlas_Czechia",0.955059617005948,670.133593923718,1741.56028067046
"139","Asio flammeus","Birds_atlas_EBBA",0.338029556319509,2420233.97443027,3393608.38435775
"140","Asio flammeus","Birds_Atlas_New_York",-0.405455005891826,900.210947013163,600.146694123224
"141","Asio otus","Birds_Atlas_Czechia",-0.0114884995824255,66550.1953967013,65790.0085688291
"142","Asio otus","Birds_atlas_EBBA",0.181668968855303,5526059.11554101,6626944.86294266
"143","Asio otus","Birds_atlas_Japan",-0.674776838147386,798.527773254517,406.666285062073
"144","Asio otus","Birds_Atlas_New_York",-0.523390571019842,2025.47063096168,1200.10795216707
"145","Athene noctua","Birds_Atlas_Czechia",-0.935923199134716,57212.9468585862,22440.2678603893
"146","Athene noctua","Birds_atlas_EBBA",0.0492753887952929,4542940.65206831,4772402.8103164
"147","Aythya affinis","Birds_Atlas_New_York",-0.406363843874837,75.0191555052264,49.9678422635828
"148","Aythya americana","Birds_Atlas_New_York",0.558933256190958,200.12284670414,349.976030445022
"149","Aythya collaris","Birds_Atlas_New_York",0.724511546951528,1175.80955430313,2426.54501158182
"150","Aythya ferina","Birds_Atlas_Czechia",-0.090567225121803,51874.6040612137,47382.9339606167
"151","Aythya ferina","Birds_atlas_EBBA",0.205186431062817,3294393.35545174,4044704.40592074
"152","Aythya ferina","Birds_atlas_Japan",-0.947020173486538,5265.20191140126,2042.34635535854
"153","Aythya fuligula","Birds_Atlas_Czechia",0.0180277355220128,58944.919931912,60017.199706213
"154","Aythya fuligula","Birds_atlas_EBBA",0.201467285931193,3860794.58544067,4722509.34574417
"155","Aythya fuligula","Birds_atlas_Japan",-0.338477006191155,6414.42026836427,4572.55265378101
"156","Aythya marila","Birds_atlas_EBBA",-0.267565010222229,780289.540158949,597109.220704824
"157","Aythya nyroca","Birds_Atlas_Czechia",-0.80144322671186,2410.38357952513,1081.49319018748
"158","Aythya nyroca","Birds_atlas_EBBA",0.262951396859979,797216.659743637,1036990.32957694
"159","Aythya valisineria","Birds_Atlas_New_York",1.841480781848e-05,25.0080431729828,25.008503695532
"160","Baeolophus bicolor","Birds_Atlas_New_York",0.694946239319883,38937.0888902882,78014.40410216
"161","Bambusicola thoracicus","Birds_atlas_Japan",-0.137361496477609,124151.281440074,108217.093781933
"162","Bartramia longicauda","Birds_Atlas_New_York",-1.05940138545752,11902.7950895983,4126.26181913691
"163","Bombycilla cedrorum","Birds_Atlas_New_York",0.0205447065668974,122884.231984863,125434.964782924
"164","Bombycilla garrulus","Birds_atlas_EBBA",1.17083718959285,494990.62706634,1596191.91258721
"165","Bonasa bonasia","Birds_Atlas_Czechia",0.0270717580622805,9167.11723351251,9418.67693162609
"166","Bonasa bonasia","Birds_atlas_EBBA",0.3212496944639,2400808.42675213,3310354.28888677
"167","Bonasa umbellus","Birds_Atlas_New_York",-0.203010923827402,78808.2317791902,64328.7421266651
"168","Botaurus lentiginosus","Birds_Atlas_New_York",-0.110700838595243,13356.0353879439,11956.4099621572
"169","Botaurus stellaris","Birds_Atlas_Czechia",0.362359884255505,6146.50429651586,8830.78045446214
"170","Botaurus stellaris","Birds_atlas_EBBA",0.430639557436206,2309339.36545822,3552320.50061426
"171","Branta bernicla","Birds_atlas_EBBA",-0.120999264799185,89510.4397337477,79309.3476504676
"172","Branta canadensis","Birds_atlas_EBBA",0.576868390221099,1062709.65667408,1892105.66333755
"173","Branta canadensis","Birds_Atlas_New_York",1.32058707959118,26457.0952990747,99098.2175894782
"174","Branta leucopsis","Birds_atlas_EBBA",1.80067387138711,170637.735527025,1032994.01468381
"175","Bubo bubo","Birds_Atlas_Czechia",0.00954363795819299,52523.9060223849,53027.5747587652
"176","Bubo bubo","Birds_atlas_EBBA",0.302192816962039,3158402.68721865,4272756.79362948
"177","Bubo scandiacus","Birds_atlas_EBBA",-1.34707796529448,267421.358214023,69529.2529544164
"178","Bubo virginianus","Birds_Atlas_New_York",-0.193479093482556,49187.5418064325,40534.8169522663
"179","Bubulcus ibis","Birds_atlas_EBBA",1.70987328035423,174428.999240057,964289.015273804
"180","Bubulcus ibis","Birds_atlas_Japan",-0.995091980592124,44505.3379390052,16453.1534030116
"181","Bubulcus ibis","Birds_Atlas_New_York",-1.04940057582408,500.054696060594,175.092938262154
"182","Bucanetes githagineus","Birds_atlas_EBBA",0.636211627602243,17509.4292024298,33080.7378522304
"183","Bucanetes mongolicus","Birds_atlas_EBBA",0.916299088878057,5003.65002017128,12509.2295896719
"184","Bucephala clangula","Birds_Atlas_Czechia",0.711273204760221,2966.44157667218,6041.40328502643
"185","Bucephala clangula","Birds_atlas_EBBA",0.518589305270641,1951037.12732515,3277072.18297537
"186","Bucephala clangula","Birds_Atlas_New_York",0.255826199841914,600.391837898627,775.423014083768
"187","Bucephala islandica","Birds_atlas_EBBA",0.992134161865704,5765.04071056656,15548.223336941
"188","Bulweria bulwerii","Birds_atlas_EBBA",0,17504.5539760971,17504.5539760971
"189","Burhinus oedicnemus","Birds_atlas_EBBA",0.0859239498627304,1472833.73197259,1604981.45794337
"190","Butastur indicus","Birds_atlas_Japan",-0.324925472213898,66252.4493432147,47872.7746152162
"191","Buteo buteo","Birds_Atlas_Czechia",-0.00164784349554292,83775.5539576502,83637.6186350999
"192","Buteo buteo","Birds_atlas_EBBA",0.224358681224585,6313373.46143789,7901312.11653894
"193","Buteo buteo","Birds_atlas_Japan",0.325347286732426,38699.5741334233,53580.0009798091
"194","Buteo jamaicensis","Birds_Atlas_New_York",0.0615858576549385,92869.7518797273,98769.0060651769
"195","Buteo lagopus","Birds_atlas_EBBA",0.167124223491542,896215.44760475,1059238.00191266
"196","Buteo lineatus","Birds_Atlas_New_York",0.208799545961113,17552.2378598863,21627.8319426131
"197","Buteo platypterus","Birds_Atlas_New_York",0.00713726716143496,48596.6900463966,48944.7783283006
"198","Buteo rufinus","Birds_atlas_EBBA",1.40313855308668,292682.657987004,1190617.66373975
"199","Butorides striata","Birds_atlas_Japan",-0.880313632040424,18117.5900806621,7512.51023287445
"200","Butorides virescens","Birds_Atlas_New_York",-0.139870962448882,63610.1648001793,55307.1568637607
"201","Calandrella brachydactyla","Birds_atlas_EBBA",0.0152166555613259,1540610.44620784,1564232.65442322
"202","Calcarius lapponicus","Birds_atlas_EBBA",0.247052800365112,438897.591365071,561897.196708161
"203","Calidris alba","Birds_atlas_EBBA",-0.287674874266783,20014.7741753817,15011.1886844605
"204","Calidris alpina","Birds_atlas_EBBA",-0.188029135096778,1106495.77707968,916831.962001998
"205","Calidris canutus","Birds_atlas_EBBA",1.09859777898454,2501.99079793559,7505.86348531252
"206","Calidris falcinellus","Birds_atlas_EBBA",-0.201186545444052,378476.710788239,309503.065035048
"207","Calidris maritima","Birds_atlas_EBBA",-0.112693865976681,507646.073132334,453543.249092618
"208","Calidris melanotos","Birds_atlas_EBBA",1.21970676166476,2501.66477152593,8471.1238052568
"209","Calidris minuta","Birds_atlas_EBBA",0.602554988602119,58065.6383101229,106073.161012569
"210","Calidris pugnax","Birds_atlas_EBBA",-0.270947284739468,1610935.29834332,1228590.5969242
"211","Calidris temminckii","Birds_atlas_EBBA",0.176924546141137,429111.654877856,512162.367600471
"212","Calliope calliope","Birds_atlas_EBBA",-0.906725250266827,69475.7353874846,28057.397150368
"213","Callipepla californica","Birds_atlas_EBBA",0,2501.93549946721,2501.93549946721
"214","Calonectris borealis","Birds_atlas_EBBA",0.262423355570785,50020.176069543,65030.0714755443
"215","Calonectris diomedea","Birds_atlas_EBBA",-0.0454110291422425,171269.205982296,163665.644458036
"216","Calonectris leucomelas","Birds_atlas_Japan",-0.281176886940638,1685.30364576213,1272.22694620168
"217","Caprimulgus carolinensis","Birds_Atlas_New_York",-0.965083656567917,524.943115016039,199.977777485637
"218","Caprimulgus europaeus","Birds_Atlas_Czechia",-0.46522402238835,19392.4103986377,12178.3252225128
"219","Caprimulgus europaeus","Birds_atlas_EBBA",0.209044222535591,4582327.18041871,5647715.96593425
"220","Caprimulgus indicus","Birds_atlas_Japan",0.784096647481855,7346.38867309904,16091.7304432372
"221","Caprimulgus ruficollis","Birds_atlas_EBBA",0.242649769402048,335691.716115654,427880.091649937
"222","Caprimulgus vociferus","Birds_Atlas_New_York",-0.854408285409803,14107.0959821131,6003.06184474914
"223","Cardinalis cardinalis","Birds_Atlas_New_York",0.0854841641625507,89386.1291291957,97363.3327356512
"224","Carduelis cannabina","Birds_Atlas_Czechia",0.0404487346223047,77264.4168536936,80453.7317989868
"225","Carduelis carduelis","Birds_Atlas_Czechia",0.00805315823939175,82574.9219459483,83242.5956917449
"226","Carduelis carduelis","Birds_atlas_EBBA",0.2100723882358,6128797.08453471,7561509.84166386
"227","Carduelis chloris","Birds_Atlas_Czechia",0.00159669935500102,83773.6403648837,83907.5085275841
"228","Carduelis citrinella","Birds_atlas_EBBA",0.035433803275024,357000.237382833,369876.900893107
"229","Carduelis corsicana","Birds_atlas_EBBA",-0.127867073049705,62545.8068555737,55038.4551209614
"230","Carduelis flammea","Birds_Atlas_Czechia",0.114172235965515,33131.8193224706,37138.9530195322
"231","Carduelis spinus","Birds_Atlas_Czechia",0.0276345927216909,61436.4825205458,63157.9309055104
"232","Carduelis spinus","Birds_atlas_Japan",-0.408932796287721,9050.58632925626,6012.83738080144
"233","Carpodacus erythrinus","Birds_Atlas_Czechia",0.194561706291349,13625.802150573,16552.3306808308
"234","Carpodacus erythrinus","Birds_atlas_EBBA",0.534130837317733,2416674.85954101,4122762.33214746
"235","Carpodacus mexicanus","Birds_Atlas_New_York",0.174879088885496,71793.4841254413,85513.3761991236
"236","Carpodacus purpureus","Birds_Atlas_New_York",0.0041419593503137,78700.2377693846,79026.8869719502
"237","Carpodacus rubicilla","Birds_atlas_EBBA",2.46532443242734,5003.57567139586,58878.5721262834
"238","Catharacta skua","Birds_atlas_EBBA",0.37609853403678,182169.943633377,265347.036690665
"239","Cathartes aura","Birds_Atlas_New_York",0.536050809708516,53662.4424519755,91722.1749695098
"240","Catharus bicknelli","Birds_Atlas_New_York",0.379476296228938,975.652018528527,1425.93394878191
"241","Catharus fuscescens","Birds_Atlas_New_York",-0.0266543332385371,106660.742162497,103855.325543348
"242","Catharus guttatus","Birds_Atlas_New_York",0.265929254226996,52204.3308820613,68108.0021934121
"243","Catharus ustulatus","Birds_Atlas_New_York",-0.182073729584369,17586.813597527,14659.3105238228
"244","Cecropis daurica","Birds_atlas_EBBA",0.477332216429144,910351.866687279,1467276.7459438
"245","Cepphus carbo","Birds_atlas_Japan",0.684991893658521,376.937456463486,747.751848334885
"246","Cepphus grylle","Birds_atlas_EBBA",0.0720584683164142,868616.315573117,933517.745086964
"247","Cercotrichas galactotes","Birds_atlas_EBBA",-0.298673202861104,332394.680993988,246570.968859391
"248","Cerorhinca monocerata","Birds_atlas_Japan",-1.10962657408474,1121.62722384019,369.780362393539
"249","Certhia americana","Birds_Atlas_New_York",0.047896391691057,50923.2763764495,53421.6720313063
"250","Certhia brachydactyla","Birds_Atlas_Czechia",0.0688024402756893,54380.5037897241,58253.7311040904
"251","Certhia brachydactyla","Birds_atlas_EBBA",0.0911852951550136,3114146.52612149,3411460.23638609
